source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp
138823960166357888,45.99720169784981,35.735203113806605,0.23402837307679686,20.329485,1.3499832
138824819163968896,45.785533445054654,35.66409317478624,2.375753806734453,20.094809,2.15629
138825545010413184,45.74368518326453,35.67771020798376,0.570081477262223,15.144505,0.7909584
138826507083051392,45.79092379768109,35.756727657682106,0.21513173727243523,18.59628,1.2008266
138826605866180224,45.86984702401961,35.70546295520891,0.026345627411775242,19.542873,0.97413254
138827297357259904,45.93037220053256,35.772502676751245,2.3031361313119807,15.709809,2.0245209
138827430502350464,45.8880568326495,35.769754449700834,0.5194998471270029,20.67847,2.1644516
138828259429687936,45.86566094856566,35.79878916641837,0.5991641164322409,19.996185,1.5547142
138829217206345344,46.04882860515938,35.75286034763359,0.21507077336774424,18.928604,1.4434586
138829633819654656,46.0631155171311,35.777865886831584,0.9016095019325847,20.056507,2.5742016
138830179279035136,45.97883698079973,35.7700191027998,1.066870543189647,18.435335,2.4716148
138831347510213120,46.142140726717734,35.83737112234753,0.5949488516177693,19.673145,2.0426846
138831588029758976,46.18582560562933,35.853060195042076,0.45079117078430075,20.728539,1.7359371
138832000345312128,46.187330357058634,35.910631902457155,0.5134407893222376,19.285603,2.3861752
138832039001138816,46.09915124930689,35.83965797007161,2.3718477770436666,19.300398,2.924488
138832142080352128,46.10214861729846,35.8591405850151,2.7009579609806083,20.166765,1.9118996
138832928058258560,46.10779525453982,35.92259682609164,0.45009246359669103,18.586777,1.368763
138833409094023168,45.94613168689667,35.80696226842398,1.8242031305336832,20.601955,1.5253448
138834542965908480,45.90407468314257,35.87206912083466,0.7285310316362985,18.176968,1.5863895
138834886563329408,45.96351138396364,35.9094922737118,2.4051564792458406,20.29696,1.8858147
138835161443520896,45.94221218952091,35.922899666911846,3.9303255424549746,19.346775,3.4273567
138836196529469824,46.07959887931236,35.959809546265,0.9167542802749453,18.339108,1.6948242
138836437047641984,46.01328102931868,35.93553281479852,0.6633270501072029,16.908098,1.4541416
138836540126856192,46.013830969213295,35.945990344304256,0.14461204368071334,19.798712,1.1316681
138836849364996864,46.010341366411254,35.977070549632366,0.2713722696188542,18.99168,1.1624947
138836948147712512,46.01148094648611,35.99385908402472,2.237116487885199,18.311459,2.5386448
138837158601425152,46.08156232229334,36.00921768692105,1.7390770753497662,20.568506,1.7359962
138837429184087424,46.05969113118921,36.02830966598252,0.21379233857088414,17.890955,1.0829716
138839078457027968,45.31902768944574,35.424652935035006,0.6178712708896298,20.10976,2.3297596
138839082747455744,45.31964509173468,35.42916242699409,0.3877210014942826,17.542528,1.1072731
138839495064306688,45.3386751707022,35.46092709244344,0.4079428945429388,18.686533,1.2596531
138839525128491648,45.316906183358704,35.4594134948127,0.34547852632614384,19.987692,2.5203075
138841071317598336,45.41608795807242,35.50993061383146,0.06881028664908638,20.43187,1.9563599
138841346194684544,45.39773963403858,35.539557925645106,0.911003370355955,19.227753,2.561102
138842273907318016,45.22787929185222,35.45431345908371,0.4467669390880754,12.716219,1.3306017
138842686224447488,45.31694493919294,35.495278611077886,1.4855226706439235,18.955315,2.5478973
138843373419218816,45.1772050559457,35.502649243832764,0.4161324330482817,20.235826,2.2008038
138843549513421184,45.22185681840254,35.53960824212369,0.26640883639458024,17.513885,0.9664078
138843579577653248,45.26503395926738,35.506799314392694,0.48210934490240415,19.982079,2.3910751
138843583873161728,45.26655881230343,35.51994685208144,0.16908834897957184,18.686342,1.2378159
138844958262666880,45.373315702354525,35.574789703259526,0.019938733889992594,18.220852,0.87101364
138845439299001984,45.31393401327744,35.59647633102833,1.3464808234415253,19.341557,2.4869862
138845538082795648,45.30044405720041,35.58733100418581,3.0654034546613964,20.197075,2.336277
138845714176902528,45.30356488302998,35.61729760668939,0.5270686931921355,16.844883,1.0124989
138846092134012800,45.3360485048814,35.64340611461848,0.17334839266126842,16.745667,0.92521477
138846504451416704,45.55946330765766,35.54857382786581,1.9367603236959328,19.593142,2.9951801
138847226005914624,45.543760488356064,35.594049727493335,0.29842503920240876,18.353888,1.396574
138847668386587136,45.501187397256764,35.600213627656245,0.11767603229241075,18.15051,1.0833225
138847913200142464,45.47379068307503,35.611137930408795,0.812926659585712,19.780695,1.3924484
138848256797519872,45.5052853938637,35.62301141337297,0.10732201890465706,17.377659,1.1844769
138848428596195200,45.54629088141922,35.659597317265145,0.6446755547456895,19.055758,2.0301113
138848531675968000,45.62474630598096,35.6054495598916,0.65342139292081,12.575963,1.5365715
138849077136817792,45.66037557059754,35.65645459457432,2.61122961094261,20.707394,1.5270672
138849283293479680,45.66579099098458,35.68621569274649,1.2934845347521366,20.11042,1.9258671
138849734266805760,45.580218485052804,35.67561947094108,0.08675591143301475,14.927375,1.2470303
138849867409039616,45.59628776681362,35.69504630796849,1.0006019089583746,20.45641,2.1718216
138850730698696576,45.44126958241084,35.60379575802501,0.6652290740337489,19.437078,1.927454
138851688476050688,45.48174764899877,35.6901547673175,1.961354441822867,18.683891,2.5746288
138851967649257344,45.41388498692755,35.66838213467238,1.4769875908722827,19.11893,2.5984917
138853028505877376,45.52987665855004,35.72764967568983,0.3737838792892516,17.65307,1.0349426
138853238959543808,45.51497841078731,35.728953257197205,0.4221045254061874,17.069658,1.2914677
138853342038753664,45.52646721515018,35.740373868249634,0.8264043894008841,14.104728,0.8403673
138855609781584384,45.159695943493446,35.56717941227101,0.4458377122857723,18.723284,1.5543461
138856743651569920,45.128942300267504,35.630704414721286,5.134383268624551,17.268124,
138856778012675072,45.17944868460525,35.60633203980239,1.4052177754588535,16.85217,1.5496254
138857087250310400,45.15737715641585,35.64044003533568,0.11214993414675897,16.485548,1.4182682
138857430846319872,45.27247597573474,35.62955949731931,0.13574229405759164,19.852867,2.3804035
138857430847685632,45.26887106739986,35.633331925115435,1.8563281349295264,12.010221,0.9211445
138857770149713664,45.27817670822877,35.66145020693277,0.1893642164223233,18.612728,1.2992954
138857838869206400,45.26209407688266,35.68122258722115,0.614628009654299,16.901543,1.0307941
138858633438509696,45.23028439235738,35.695836892508154,0.22503189120899614,17.234266,1.0019836
138859453776962944,45.25790356101882,35.74858645438768,1.138110818673722,16.200207,1.2961397
138859973468330496,45.09338832579942,35.665809200595945,0.40098464053623367,18.032516,1.07267
138860106611914752,45.140448638626864,35.655863571159735,1.6489957282219159,20.725962,1.7270298
138860244055581440,45.16701444908205,35.69160718536415,0.4851970744342108,19.539413,1.6121769
138860828166446080,45.0614570393294,35.68838602904079,1.7887396866230492,20.630922,1.3896122
138861343562559360,45.111769247870726,35.732788260856395,0.22168078577662048,20.077257,2.083826
138861931973384832,45.1818407891434,35.73592856351042,0.6273856614961266,18.967436,1.8966732
138861962037862528,45.200924579883186,35.74913837405546,0.7765053251064389,20.345406,1.2451057
138862168196294912,45.18988515763535,35.75176049932987,0.29481837001075645,18.124659,1.1708984
138862241211021056,45.177744525154644,35.76300372637832,0.4884988466151436,18.533688,1.6759968
138862756607078912,45.21634233178539,35.80104592795143,3.993770613251204,15.6957855,2.2236252
138862889750805120,45.11909827098444,35.75996773508139,0.5731388539254502,19.932688,1.1363297
138863095909241344,45.107239795222085,35.77075383381119,0.36469455931054906,19.216064,1.5934181
138864057981887616,45.36814127460103,35.723864245039856,0.00564367277748213,18.917393,1.0882092
138864504658514304,45.40627128713469,35.763284979902046,0.27534582850327116,15.838796,0.7811079
138864813897968640,45.36326676337533,35.77520544305013,1.1015834904070718,18.399618,2.359995
138864818191373696,45.36230154629521,35.77489217182319,1.5475177365184498,16.435648,1.5775976
